subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1614838883708,2,complex_dissimilar,4,background,background,complex,complex_17_B,346.36999998474494,first half,0,background,NA,NA
SS1614838883708,2,complex_dissimilar,5,background,background,complex,complex_17_B,417.21500002313405,first half,0,background,NA,NA
SS1614838883708,2,complex_dissimilar,6,background,background,complex,complex_17_B,354.8300000256859,first half,0,background,NA,NA
SS1614838883708,3,complex_dissimilar,1,background,background,complex,complex_10_A,346.01500001735985,first half,2,background,3,6
SS1614838883708,3,complex_dissimilar,2,background,background,complex,complex_10_A,4344.8499999940395,first half,2,background,3,6
SS1614838883708,3,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_09_A,887.894999992568,first half,2,first_deviant,3,6
SS1614838883708,3,complex_dissimilar,4,background,background,complex,complex_10_A,63.03499999921769,first half,2,background,3,6
SS1614838883708,3,complex_dissimilar,5,background,background,complex,complex_10_A,384.8299999954179,first half,2,background,3,6
SS1614838883708,3,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_09_A,1104.929999972228,first half,2,second_deviant,3,6
SS1614838883708,4,complex_dissimilar,1,background,background,complex,complex_18_A,75.12499997392297,first half,0,background,NA,NA
SS1614838883708,4,complex_dissimilar,2,background,background,complex,complex_18_A,3913.799999980256,first half,0,background,NA,NA
SS1614838883708,4,complex_dissimilar,3,background,background,complex,complex_18_A,1986.3699999987148,first half,0,background,NA,NA
SS1614838883708,4,complex_dissimilar,4,background,background,complex,complex_18_A,390.3849999769591,first half,0,background,NA,NA
SS1614838883708,5,complex_similar,1,background,background,complex,complex_19_B,718.0500000249594,first half,2,background,4,6
SS1614838883708,5,complex_similar,2,background,background,complex,complex_19_B,7339.630000002217,first half,2,background,4,6
SS1614838883708,5,complex_similar,3,background,background,complex,complex_19_B,258.93000001087785,first half,2,background,4,6
SS1614838883708,5,complex_similar,4,similar deviant,deviant,complex,complex_19_A,109.15999999269843,first half,2,first_deviant,4,6
SS1614838883708,5,complex_similar,5,background,background,complex,complex_19_B,3609.8950000014156,first half,2,background,4,6
SS1614838883708,5,complex_similar,6,similar deviant,deviant,complex,complex_19_A,929.4349999981932,first half,2,second_deviant,4,6
SS1614838883708,6,complex_similar,1,background,background,complex,complex_11_B,186.61500001326203,second half,2,background,4,6
SS1614838883708,6,complex_similar,2,background,background,complex,complex_11_B,132.5399999623187,second half,2,background,4,6
SS1614838883708,6,complex_similar,3,background,background,complex,complex_11_B,1202.259999990929,second half,2,background,4,6
SS1614838883708,6,complex_similar,4,similar deviant,deviant,complex,complex_11_A,7.415000000037253,second half,2,first_deviant,4,6
SS1614838883708,6,complex_similar,5,background,background,complex,complex_11_B,451.05500001227483,second half,2,background,4,6
SS1614838883708,6,complex_similar,6,similar deviant,deviant,complex,complex_11_A,4755.574999959208,second half,2,second_deviant,4,6
SS1614838883708,7,simple_similar,1,background,background,simple,simple_02_A,895.4299999750219,second half,1,background,4,NA
SS1614838883708,7,simple_similar,2,background,background,simple,simple_02_A,353.934999962803,second half,1,background,4,NA
SS1614838883708,7,simple_similar,3,background,background,simple,simple_02_A,897.7949999971315,second half,1,background,4,NA
SS1614838883708,7,simple_similar,4,similar deviant,deviant,simple,simple_02_B,61.945000023115426,second half,1,first_deviant,4,NA
SS1614838883708,7,simple_similar,5,background,background,simple,simple_02_A,4111.039999988861,second half,1,background,4,NA
SS1614838883708,7,simple_similar,6,background,background,simple,simple_02_A,613.8749999809079,second half,1,background,4,NA
SS1614838883708,8,simple_similar,1,background,background,simple,simple_13_B,502.295000012964,second half,2,background,4,6
SS1614838883708,8,simple_similar,2,background,background,simple,simple_13_B,272.17000001110137,second half,2,background,4,6
SS1614838883708,8,simple_similar,3,background,background,simple,simple_13_B,588.2500000298023,second half,2,background,4,6
SS1614838883708,8,simple_similar,4,similar deviant,deviant,simple,simple_13_A,471.70499997446314,second half,2,first_deviant,4,6
SS1614838883708,8,simple_similar,5,background,background,simple,simple_13_B,2865.1800000225194,second half,2,background,4,6
SS1614838883708,8,simple_similar,6,similar deviant,deviant,simple,simple_13_A,128.30000004032627,second half,2,second_deviant,4,6
SS1614838883708,9,simple_similar,1,background,background,simple,simple_18_B,482.95999999390915,second half,0,background,NA,NA
SS1614838883708,9,simple_similar,2,background,background,simple,simple_18_B,244.57999999867752,second half,0,background,NA,NA
SS1614838883708,9,simple_similar,3,background,background,simple,simple_18_B,281.7199999699369,second half,0,background,NA,NA
SS1614838883708,9,simple_similar,4,background,background,simple,simple_18_B,196.18999998783693,second half,0,background,NA,NA
SS1614838883708,9,simple_similar,5,background,background,simple,simple_18_B,457.3900000541471,second half,0,background,NA,NA
SS1614838883708,9,simple_similar,6,background,background,simple,simple_18_B,320.91999996919185,second half,0,background,NA,NA
SS1614838883708,10,simple_dissimilar,1,background,background,simple,simple_20_A,2215.8500000368804,second half,1,background,3,NA
SS1614838883708,10,simple_dissimilar,2,background,background,simple,simple_20_A,1727.6100000017323,second half,1,background,3,NA
SS1614838883708,10,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_01_A,2304.7500000102445,second half,1,first_deviant,3,NA
SS1614838883708,10,simple_dissimilar,4,background,background,simple,simple_20_A,1761.9650000124238,second half,1,background,3,NA
SS1614838883708,11,simple_dissimilar,1,background,background,simple,simple_07_A,6384.690000035334,second half,1,background,3,NA
SS1614838883708,11,simple_dissimilar,2,background,background,simple,simple_07_A,3204.660000046715,second half,1,background,3,NA
SS1614838883708,11,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_14_B,5152.500000025611,second half,1,first_deviant,3,NA
SS1614838883708,11,simple_dissimilar,4,background,background,simple,simple_07_A,1375.9149999823421,second half,1,background,3,NA
SS1614838906248,0,complex_similar,1,background,background,complex,complex_14_A,558.9999998919666,first half,2,background,2,6
SS1614838906248,0,complex_similar,2,similar deviant,deviant,complex,complex_14_B,273.0000000447035,first half,2,first_deviant,2,6
SS1614838906248,0,complex_similar,3,background,background,complex,complex_14_A,385.99999994039536,first half,2,background,2,6
SS1614838906248,0,complex_similar,4,background,background,complex,complex_14_A,283.99999998509884,first half,2,background,2,6
SS1614838906248,0,complex_similar,5,background,background,complex,complex_14_A,171.99999978765845,first half,2,background,2,6
SS1614838906248,0,complex_similar,6,similar deviant,deviant,complex,complex_14_B,154.00000009685755,first half,2,second_deviant,2,6
SS1614838906248,1,simple_similar,1,background,background,simple,simple_04_B,8304.999999701977,first half,1,background,4,NA
SS1614838906248,1,simple_similar,2,background,background,simple,simple_04_B,427.00000014156103,first half,1,background,4,NA
SS1614838906248,1,simple_similar,3,background,background,simple,simple_04_B,145.00000001862645,first half,1,background,4,NA
SS1614838906248,1,simple_similar,4,similar deviant,deviant,simple,simple_04_A,394.00000032037497,first half,1,first_deviant,4,NA
SS1614838906248,1,simple_similar,5,background,background,simple,simple_04_B,114.00000005960464,first half,1,background,4,NA
SS1614838906248,1,simple_similar,6,background,background,simple,simple_04_B,362.9999998956919,first half,1,background,4,NA
SS1614838906248,2,simple_similar,1,background,background,simple,simple_18_B,216.99999971315265,first half,1,background,4,NA
SS1614838906248,2,simple_similar,2,background,background,simple,simple_18_B,126.00000016391277,first half,1,background,4,NA
SS1614838906248,2,simple_similar,3,background,background,simple,simple_18_B,83.99999979883432,first half,1,background,4,NA
SS1614838906248,2,simple_similar,4,similar deviant,deviant,simple,simple_18_A,24.999999906867743,first half,1,first_deviant,4,NA
SS1614838906248,2,simple_similar,5,background,background,simple,simple_18_B,87.99999998882413,first half,1,background,4,NA
SS1614838906248,3,complex_similar,1,background,background,complex,complex_15_B,337.99999998882413,first half,0,background,NA,NA
SS1614838906248,3,complex_similar,2,background,background,complex,complex_15_B,276.0000000707805,first half,0,background,NA,NA
SS1614838906248,3,complex_similar,3,background,background,complex,complex_15_B,223.99999992921948,first half,0,background,NA,NA
SS1614838906248,3,complex_similar,4,background,background,complex,complex_15_B,215.00000031664968,first half,0,background,NA,NA
SS1614838906248,3,complex_similar,5,background,background,complex,complex_15_B,225.99999979138374,first half,0,background,NA,NA
SS1614838906248,4,complex_dissimilar,1,background,background,complex,complex_18_A,3049.9999998137355,first half,0,background,NA,NA
SS1614838906248,4,complex_dissimilar,2,background,background,complex,complex_18_A,123.99999983608723,first half,0,background,NA,NA
SS1614838906248,4,complex_dissimilar,3,background,background,complex,complex_18_A,126.99999986216426,first half,0,background,NA,NA
SS1614838906248,4,complex_dissimilar,4,background,background,complex,complex_18_A,108.99999970570207,first half,0,background,NA,NA
SS1614838906248,5,complex_similar,1,background,background,complex,complex_17_B,481.9999998435378,first half,0,background,NA,NA
SS1614838906248,5,complex_similar,2,background,background,complex,complex_17_B,352.0000004209578,first half,0,background,NA,NA
SS1614838906248,5,complex_similar,3,background,background,complex,complex_17_B,1845.000000204891,first half,0,background,NA,NA
SS1614838906248,5,complex_similar,4,background,background,complex,complex_17_B,3273.0000000447035,first half,0,background,NA,NA
SS1614838906248,6,complex_dissimilar,1,background,background,complex,complex_04_A,1565.000000409782,second half,2,background,4,7
SS1614838906248,6,complex_dissimilar,2,background,background,complex,complex_04_A,283.00000028684735,second half,2,background,4,7
SS1614838906248,6,complex_dissimilar,3,background,background,complex,complex_04_A,195.9999999962747,second half,2,background,4,7
SS1614838906248,6,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_13_A,114.00000005960464,second half,2,first_deviant,4,7
SS1614838906248,6,complex_dissimilar,5,background,background,complex,complex_04_A,16.000000294297934,second half,2,background,4,7
SS1614838906248,6,complex_dissimilar,6,background,background,complex,complex_04_A,1006.9999997504056,second half,2,background,4,7
SS1614838906248,6,complex_dissimilar,7,dissimilar deviant,deviant,complex,complex_13_A,762.0000001043081,second half,2,second_deviant,4,7
SS1614838906248,7,simple_dissimilar,1,background,background,simple,simple_08_B,1283.9999999850988,second half,1,background,3,NA
SS1614838906248,7,simple_dissimilar,2,background,background,simple,simple_08_B,702.0000000484288,second half,1,background,3,NA
SS1614838906248,7,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_07_B,365.9999999217689,second half,1,first_deviant,3,NA
SS1614838906248,7,simple_dissimilar,4,background,background,simple,simple_08_B,1160.0000001490116,second half,1,background,3,NA
SS1614838906248,7,simple_dissimilar,5,background,background,simple,simple_08_B,510.00000024214387,second half,1,background,3,NA
SS1614838906248,8,complex_dissimilar,1,background,background,complex,complex_04_B,222.00000006705523,second half,0,background,NA,NA
SS1614838906248,8,complex_dissimilar,2,background,background,complex,complex_04_B,89121.99999997392,second half,0,background,NA,NA
SS1614838906248,8,complex_dissimilar,3,background,background,complex,complex_04_B,1052.9999998398125,second half,0,background,NA,NA
SS1614838906248,8,complex_dissimilar,4,background,background,complex,complex_04_B,1936.0000002197921,second half,0,background,NA,NA
SS1614838906248,8,complex_dissimilar,5,background,background,complex,complex_04_B,611.0000000335276,second half,0,background,NA,NA
SS1614838906248,8,complex_dissimilar,6,background,background,complex,complex_04_B,312.9999996162951,second half,0,background,NA,NA
SS1614838906248,9,simple_dissimilar,1,background,background,simple,simple_02_B,122316.99999980628,second half,0,background,NA,NA
SS1614838906248,9,simple_dissimilar,2,background,background,simple,simple_02_B,413.99999987334013,second half,0,background,NA,NA
SS1614838906248,9,simple_dissimilar,3,background,background,simple,simple_02_B,5238.000000361353,second half,0,background,NA,NA
SS1614838906248,9,simple_dissimilar,4,background,background,simple,simple_02_B,9418.00000006333,second half,0,background,NA,NA
